order_id,user_id,order_date,status,amount
18220,65,2025-01-25 16:55:52,completed,125.53
18221,18,2025-03-06 19:02:29,completed,93.77
18222,101,2025-05-30 23:47:57,completed,262.44
18223,98,2024-11-10 16:00:20,completed,177.31
18224,64,2024-11-25 07:51:03,shipped,435.58
18225,39,2025-07-02 13:00:46,cancelled,0.0
18226,144,2025-07-13 23:15:50,cancelled,0.0
18227,119,2025-06-09 04:04:26,cancelled,0.0
18228,57,2025-03-04 19:44:36,preparation,447.72
18229,109,2025-06-25 21:58:58,completed,476.94
18230,5,2025-05-03 09:59:38,cancelled,0.0
18231,72,2025-03-22 21:41:46,shipped,200.95
18232,122,2025-04-27 16:01:15,cancelled,0.0
18233,34,2024-07-28 23:20:08,completed,118.57
18234,16,2025-01-12 15:46:14,completed,347.27
18235,64,2024-08-04 20:27:06,preparation,329.0
18236,38,2024-07-27 10:22:44,completed,120.19
18237,107,2025-07-15 04:46:11,completed,148.68
18238,142,2025-03-17 16:47:39,completed,360.94
18239,82,2025-01-12 07:33:16,completed,255.03
18240,46,2025-01-02 21:22:35,shipped,437.5
18241,67,2024-10-10 05:08:02,completed,276.35
18242,9,2025-04-03 06:56:38,completed,371.62
18243,107,2025-03-05 16:29:06,completed,473.19
18244,150,2024-09-17 05:25:46,completed,129.93
18245,33,2025-07-10 20:36:40,completed,365.43
18246,110,2025-03-31 12:00:31,preparation,77.91
18247,109,2025-06-20 04:21:11,completed,111.23
18248,10,2025-02-28 18:19:25,completed,103.45
18249,63,2025-03-19 02:32:24,completed,217.76
18250,28,2025-06-16 12:14:26,completed,369.36
18251,41,2024-11-07 16:48:03,shipped,27.84
18252,101,2024-10-26 06:00:57,shipped,113.9
18253,113,2024-08-28 15:21:28,completed,304.36
18254,124,2024-12-31 23:40:43,shipped,234.93
18255,127,2024-11-09 17:32:05,shipped,241.43
18256,89,2025-04-08 10:50:28,preparation,168.66
18257,89,2025-06-15 23:13:48,completed,216.1
18258,62,2025-06-28 05:44:21,preparation,73.61
18259,68,2025-01-17 22:48:09,completed,192.11
18260,59,2025-02-21 12:27:02,cancelled,0.0
18261,19,2025-02-17 01:10:27,completed,415.37
18262,64,2024-09-29 09:16:31,completed,447.68
18263,133,2024-08-08 02:15:14,completed,76.64
18264,83,2025-05-26 17:07:30,completed,248.76
18265,5,2025-06-27 17:29:51,completed,351.44
18266,27,2025-07-18 14:38:35,preparation,50.69
18267,60,2025-06-13 05:21:48,preparation,116.08
18268,96,2024-11-29 22:50:41,completed,224.92
18269,26,2025-02-10 09:05:09,completed,475.74
18270,115,2025-01-17 12:05:00,preparation,249.84
18271,63,2024-10-22 09:21:46,shipped,258.29
18272,138,2025-03-19 23:44:02,shipped,39.29
18273,125,2024-10-22 03:18:01,completed,324.03
18274,88,2024-08-11 11:32:21,completed,499.74
18275,100,2025-06-03 21:48:54,preparation,187.64
18276,35,2025-03-01 21:17:43,shipped,498.1
18277,119,2024-10-15 05:05:27,completed,270.99
18278,146,2025-03-01 23:59:10,completed,260.1
18279,126,2024-08-26 14:46:26,cancelled,0.0
18280,74,2024-09-01 13:56:10,cancelled,0.0
18281,57,2024-11-17 21:09:25,shipped,118.42
18282,45,2024-12-22 12:52:48,completed,65.8
18283,50,2025-07-12 12:22:49,completed,279.5
18284,124,2024-11-09 12:34:56,completed,169.11
18285,12,2024-11-07 12:24:19,completed,27.06
18286,118,2024-12-29 03:19:17,completed,209.69
18287,101,2024-12-06 09:31:04,completed,447.88
18288,147,2025-06-24 17:52:04,shipped,305.17
18289,23,2025-05-26 11:40:36,completed,499.04
18290,36,2025-05-19 00:53:42,completed,152.23
18291,65,2024-10-25 00:38:27,cancelled,0.0
18292,118,2025-06-09 04:55:01,completed,414.79
18293,26,2024-08-15 12:38:12,completed,238.81
18294,1,2025-01-19 21:33:30,completed,378.6
18295,43,2025-06-04 03:23:09,completed,472.85
18296,55,2024-09-06 23:33:15,completed,110.09
18297,56,2024-12-15 10:36:58,completed,275.77
18298,96,2025-01-26 05:30:42,shipped,47.15
18299,149,2024-10-09 21:38:42,completed,428.1
18300,10,2024-10-15 16:05:49,shipped,474.06
18301,143,2024-11-13 15:48:23,cancelled,0.0
18302,45,2024-08-14 03:26:19,shipped,288.24
18303,113,2024-10-23 01:23:56,shipped,235.49
18304,133,2024-08-10 21:57:57,completed,120.28
18305,133,2025-04-03 05:39:38,shipped,397.48
18306,81,2024-11-03 16:42:01,cancelled,0.0
18307,106,2025-01-31 05:54:42,completed,266.62
18308,147,2024-09-19 11:20:22,shipped,157.64
18309,26,2025-07-07 00:06:22,completed,316.07
18310,101,2025-03-26 01:33:31,completed,392.3
18311,134,2025-01-31 10:15:44,cancelled,0.0
18312,47,2024-08-25 21:12:36,completed,335.21
18313,50,2025-01-02 15:26:20,completed,290.89
18314,75,2025-02-26 15:02:07,shipped,250.31
18315,113,2025-02-05 17:46:36,cancelled,0.0
18316,88,2025-02-20 03:32:22,preparation,71.36
18317,8,2024-12-31 11:14:33,shipped,316.37
18318,46,2025-04-12 05:34:31,completed,73.28
18319,50,2024-07-31 20:10:36,completed,334.61
18320,110,2024-08-12 16:12:30,completed,241.14
18321,36,2025-04-15 04:49:16,completed,337.59
18322,33,2024-11-29 22:01:16,preparation,341.11
18323,32,2025-02-27 04:40:33,completed,126.5
18324,78,2025-01-25 09:38:56,completed,387.44
18325,33,2025-05-27 21:23:53,completed,451.13
18326,24,2024-11-30 23:15:36,completed,91.84
18327,146,2025-06-15 22:23:07,completed,430.5
18328,79,2024-11-22 23:51:43,preparation,41.5
18329,27,2024-09-25 15:28:27,completed,121.74
18330,112,2025-01-16 19:26:29,cancelled,0.0
18331,66,2024-12-23 21:37:57,completed,240.44
18332,73,2025-05-22 16:09:02,completed,145.93
18333,145,2024-10-30 20:26:59,shipped,208.48
18334,4,2025-01-20 05:17:39,completed,364.71
18335,22,2025-04-28 09:01:35,shipped,155.65
18336,90,2025-06-27 16:12:57,completed,212.68
18337,108,2025-06-18 06:14:13,preparation,353.64
18338,96,2024-10-24 16:35:17,preparation,490.3
18339,4,2024-09-25 04:48:19,completed,359.85
18340,144,2024-12-01 07:38:42,cancelled,0.0
18341,91,2024-08-23 16:36:13,completed,489.28
18342,58,2025-02-15 10:35:27,completed,463.6
18343,57,2024-11-02 11:57:36,completed,385.54
18344,29,2024-10-18 16:05:34,shipped,367.09
18345,12,2025-02-26 05:46:55,shipped,494.33
18346,142,2025-05-11 03:00:56,shipped,125.14
18347,40,2024-12-03 20:30:40,completed,151.51
18348,48,2024-09-06 11:42:05,preparation,498.23
18349,132,2025-04-02 23:45:15,completed,310.12
18350,107,2025-05-25 13:14:42,completed,42.18
18351,58,2024-09-24 22:27:16,completed,460.8
18352,15,2025-02-05 14:45:22,shipped,256.5
18353,42,2025-04-15 23:26:01,completed,156.37
18354,75,2025-06-29 19:17:36,completed,279.83
18355,57,2025-01-22 13:41:17,preparation,134.54
18356,16,2025-06-16 00:39:35,completed,64.8
18357,63,2024-12-19 04:56:07,preparation,472.0
18358,54,2025-05-31 11:39:25,completed,477.03
18359,134,2024-09-09 14:09:50,preparation,430.15
18360,81,2024-08-15 17:25:23,shipped,193.74
18361,136,2025-02-12 10:22:13,shipped,120.56
18362,2,2025-01-31 10:59:22,cancelled,0.0
18363,20,2025-07-05 11:22:20,preparation,153.4
18364,87,2025-05-09 07:10:53,shipped,472.08
18365,97,2024-10-01 14:44:44,completed,235.24
18366,140,2025-02-07 13:30:14,shipped,177.4
18367,134,2025-02-09 06:04:16,preparation,194.96
18368,130,2025-06-29 11:21:21,completed,289.36
18369,93,2024-10-21 11:25:38,completed,72.67
18370,123,2024-10-21 03:42:14,completed,29.59
18371,113,2024-08-15 05:06:08,preparation,79.88
18372,116,2024-11-01 10:01:44,cancelled,0.0
18373,58,2024-08-30 14:32:52,shipped,53.67
18374,98,2025-05-31 09:42:51,shipped,470.98
18375,26,2024-12-15 06:42:46,completed,342.35
18376,25,2025-03-14 12:38:02,preparation,434.4
18377,37,2025-05-22 22:19:11,shipped,410.06
18378,57,2025-03-07 18:21:12,completed,370.63
18379,122,2025-03-07 09:11:05,cancelled,0.0
18380,130,2025-03-23 06:24:22,completed,195.89
18381,31,2025-04-08 19:00:57,completed,318.89
18382,117,2025-07-14 08:28:29,completed,461.15
18383,16,2024-12-22 07:00:25,completed,365.95
18384,105,2025-05-20 11:21:24,preparation,399.72
18385,148,2025-05-06 12:01:37,completed,151.54
18386,60,2025-03-03 12:11:12,cancelled,0.0
18387,131,2025-05-27 08:41:16,shipped,315.18
18388,32,2024-08-14 13:54:30,preparation,420.78
18389,135,2025-03-02 16:19:01,completed,395.83
18390,92,2025-06-11 07:42:37,completed,72.79
18391,107,2024-08-12 10:07:58,completed,100.2
18392,92,2025-02-15 17:55:31,shipped,130.55
18393,59,2024-11-04 08:36:33,completed,343.76
18394,8,2025-06-04 05:57:15,completed,459.4
18395,48,2024-08-04 23:45:37,cancelled,0.0
18396,117,2024-08-07 08:25:30,completed,357.28
18397,100,2024-11-03 17:33:42,preparation,73.9
18398,12,2024-10-02 09:46:31,completed,413.94
18399,130,2024-10-04 11:59:30,shipped,243.45
18400,66,2025-02-11 03:55:27,completed,461.38
18401,36,2025-01-12 18:37:32,shipped,257.63
18402,148,2024-09-21 11:12:35,shipped,439.18
18403,15,2024-09-06 15:08:01,shipped,241.28
18404,10,2025-03-17 16:16:16,shipped,260.62
18405,98,2024-11-26 02:06:02,preparation,390.88
18406,107,2024-11-23 17:54:44,shipped,297.2
18407,6,2024-12-07 00:10:23,completed,467.28
18408,110,2025-05-20 01:48:48,completed,239.97
18409,30,2025-05-13 01:25:37,completed,203.65
18410,27,2024-09-03 00:33:26,completed,52.3
18411,11,2025-04-16 22:57:48,preparation,429.13
18412,112,2025-01-12 18:42:50,shipped,128.19
18413,39,2025-03-16 07:47:41,preparation,244.55
18414,132,2025-05-23 22:25:44,completed,398.61
18415,92,2024-09-28 06:08:36,preparation,476.72
18416,3,2024-12-21 20:23:32,shipped,131.8
18417,85,2025-01-31 22:16:40,completed,68.91
18418,80,2024-09-17 12:29:54,completed,403.7
18419,87,2024-08-06 12:03:56,cancelled,0.0
18420,130,2024-10-12 13:24:46,shipped,101.7
18421,72,2025-04-07 20:36:48,completed,406.48
18422,116,2025-04-18 02:59:11,completed,279.45
18423,146,2025-04-05 20:53:19,completed,186.46
18424,28,2025-03-25 19:28:18,completed,35.91
18425,61,2024-08-04 10:38:14,preparation,64.65
18426,114,2025-02-07 01:21:41,completed,73.98
18427,34,2024-10-23 14:43:41,completed,355.08
18428,122,2025-03-09 23:24:38,completed,72.05
18429,112,2025-03-28 21:28:22,completed,177.57
18430,12,2024-09-10 20:02:53,shipped,468.78
18431,121,2024-08-05 10:55:23,cancelled,0.0
18432,117,2025-05-03 15:58:32,preparation,434.48
18433,147,2025-01-10 07:03:44,completed,471.52
18434,67,2024-12-09 13:05:18,preparation,71.65
18435,16,2025-03-09 15:10:45,shipped,154.55
18436,142,2025-04-20 21:33:39,preparation,149.58
18437,71,2025-05-28 13:24:21,cancelled,0.0
18438,91,2024-08-11 18:34:24,shipped,210.61
18439,137,2025-02-26 02:11:06,completed,321.82
18440,103,2025-02-16 18:15:44,shipped,381.15
18441,141,2025-06-13 02:23:39,completed,343.48
18442,28,2024-11-20 09:01:52,completed,476.36
18443,30,2024-08-07 05:27:47,shipped,346.5
18444,144,2025-06-02 08:31:29,cancelled,0.0
18445,125,2025-06-03 09:16:42,completed,355.35
18446,133,2025-01-22 18:04:00,preparation,285.46
18447,144,2024-10-20 20:56:23,cancelled,0.0
18448,22,2025-07-12 08:39:26,completed,253.57
18449,60,2025-02-23 03:13:09,completed,449.56
18450,89,2025-06-24 14:45:49,completed,288.01
18451,38,2024-07-27 15:44:48,cancelled,0.0
18452,34,2025-07-06 09:37:27,preparation,388.76
18453,142,2024-11-25 07:13:50,completed,119.94
18454,117,2024-07-28 05:03:54,completed,210.82
18455,39,2024-08-08 19:16:21,shipped,62.94
18456,59,2025-05-02 08:54:53,completed,324.32
18457,120,2025-01-11 16:54:13,completed,100.43
18458,142,2024-10-03 08:41:47,preparation,214.51
18459,85,2025-01-25 12:42:53,completed,112.32
18460,33,2025-01-26 07:48:46,cancelled,0.0
18461,119,2025-01-08 22:12:56,completed,315.59
18462,42,2025-05-03 00:04:33,completed,64.94
18463,56,2025-05-13 06:56:04,completed,144.2
18464,124,2025-04-28 19:38:35,completed,333.21
18465,147,2025-04-08 19:38:25,shipped,364.88
18466,123,2025-05-07 08:50:18,completed,362.61
18467,57,2024-11-27 14:50:29,completed,429.87
18468,49,2025-05-16 12:01:41,completed,169.37
18469,95,2024-10-12 12:53:02,shipped,132.72
18470,119,2025-04-24 02:44:43,shipped,44.21
18471,148,2025-06-07 19:01:05,preparation,470.04
18472,54,2025-05-19 22:15:58,shipped,383.27
18473,83,2024-10-08 13:24:48,preparation,126.45
18474,23,2025-04-24 15:59:11,completed,68.36
18475,94,2024-08-16 04:27:21,completed,432.1
18476,82,2025-06-10 23:07:11,preparation,139.37
18477,59,2024-10-13 10:58:09,cancelled,0.0
18478,106,2025-03-28 12:03:50,completed,349.46
18479,75,2025-04-04 07:22:51,completed,43.97
18480,14,2025-06-01 11:14:00,completed,486.68
18481,64,2025-02-20 13:49:36,preparation,207.02
18482,27,2024-09-17 12:26:43,shipped,54.83
18483,147,2025-03-18 06:48:33,cancelled,0.0
18484,96,2025-03-12 13:03:42,completed,160.28
18485,46,2024-11-20 21:45:43,completed,222.29
18486,101,2024-08-16 08:55:52,cancelled,0.0
18487,28,2025-07-09 11:40:21,cancelled,0.0
18488,146,2024-08-04 12:36:53,completed,168.01
18489,1,2024-10-11 00:12:59,shipped,410.81
18490,45,2024-11-16 14:01:38,completed,300.05
18491,122,2025-03-22 18:13:14,completed,498.23
18492,108,2025-01-02 00:40:53,completed,153.75
18493,96,2025-02-08 09:15:25,completed,230.02
18494,135,2025-06-23 16:15:02,completed,409.91
18495,19,2024-09-17 22:19:09,completed,191.69
18496,33,2025-05-31 03:46:58,shipped,251.39
18497,119,2024-09-03 11:53:05,completed,403.53
18498,13,2025-02-25 13:41:25,preparation,327.11
18499,144,2025-05-26 06:20:33,completed,32.96
18500,8,2024-09-25 17:11:16,completed,366.68
18501,110,2024-08-19 01:00:24,completed,85.32
18502,5,2025-04-04 04:55:33,completed,487.22
18503,82,2024-07-28 23:20:51,completed,90.92
18504,18,2025-01-27 19:48:25,cancelled,0.0
18505,20,2024-10-04 19:38:43,completed,221.84
18506,73,2024-09-25 12:39:37,completed,249.45
18507,42,2025-03-14 02:37:31,shipped,135.35
18508,13,2025-06-22 04:28:11,completed,157.17
18509,94,2024-08-03 17:32:26,completed,27.02
18510,24,2024-09-23 17:09:15,shipped,283.81
18511,110,2025-03-18 19:41:16,completed,286.29
18512,78,2024-10-18 10:50:14,shipped,83.48
18513,57,2024-12-01 14:31:06,completed,105.97
18514,144,2025-01-05 02:50:00,completed,354.39
18515,25,2025-03-10 11:09:25,shipped,492.0
18516,36,2025-04-13 19:41:34,completed,272.97
18517,40,2024-11-14 04:38:22,preparation,349.11
18518,17,2024-08-22 02:28:55,completed,125.78
18519,95,2025-07-09 20:24:30,completed,208.1
18520,148,2025-02-28 13:08:30,completed,145.08
18521,66,2025-03-27 22:21:49,completed,348.18
18522,32,2025-04-06 20:08:48,completed,284.12
18523,64,2024-11-07 06:56:50,completed,144.82
18524,43,2024-10-11 17:42:24,shipped,74.75
18525,17,2025-01-20 07:50:59,shipped,209.72
18526,37,2024-10-13 20:29:25,shipped,69.52
18527,101,2025-04-02 04:52:14,completed,181.14
18528,31,2025-02-21 01:34:29,completed,83.13
18529,137,2024-10-09 20:25:52,completed,209.08
18530,38,2025-02-07 13:47:44,cancelled,0.0
18531,102,2025-01-16 16:47:07,completed,162.99
18532,55,2025-02-06 05:56:00,cancelled,0.0
18533,91,2024-07-23 06:08:30,shipped,427.86
18534,19,2025-02-17 19:23:18,completed,481.57
18535,45,2025-06-08 08:10:36,preparation,89.1
18536,76,2025-02-10 04:30:07,shipped,408.43
18537,74,2025-02-28 10:54:40,completed,413.99
18538,69,2024-10-03 02:40:29,shipped,128.19
18539,74,2025-05-30 18:01:14,completed,420.95
18540,14,2024-09-20 19:45:57,completed,185.22
18541,21,2024-08-24 00:40:38,completed,75.99
18542,105,2025-01-14 00:18:31,completed,274.33
18543,104,2025-02-20 18:11:23,completed,454.89
18544,85,2024-11-26 02:32:20,completed,105.21
18545,33,2024-10-06 13:46:18,completed,284.48
18546,130,2024-12-31 19:35:18,completed,295.22
18547,17,2025-02-16 13:00:39,completed,61.99
18548,105,2025-01-26 00:02:54,preparation,347.0
18549,88,2025-05-15 18:18:53,completed,49.8
18550,60,2025-05-14 01:29:29,shipped,370.62
18551,108,2025-04-21 04:24:44,completed,75.93
18552,33,2024-08-07 12:44:25,completed,53.23
18553,7,2025-04-30 23:55:02,completed,492.15
18554,116,2024-09-11 10:22:33,shipped,445.34
18555,58,2025-01-29 12:19:09,completed,484.77
18556,94,2024-11-23 20:19:39,completed,91.91
18557,57,2024-09-13 19:35:28,completed,166.27
18558,64,2025-01-11 10:53:33,cancelled,0.0
18559,42,2025-04-16 15:14:29,preparation,401.09
18560,20,2025-01-24 13:31:46,completed,356.91
18561,136,2024-09-26 21:01:53,completed,75.25
18562,128,2024-11-30 11:23:52,completed,252.13
18563,125,2024-10-24 09:23:56,cancelled,0.0
18564,146,2024-08-21 10:11:23,completed,480.41
18565,9,2024-11-01 19:48:10,completed,181.62
18566,76,2024-09-05 05:16:12,completed,135.01
18567,118,2025-04-30 09:24:40,preparation,361.37
18568,25,2024-07-20 00:09:40,completed,248.47
18569,33,2025-01-09 09:33:44,completed,453.31
18570,73,2024-09-05 00:18:55,completed,433.76
18571,7,2025-04-09 23:35:37,completed,42.54
18572,97,2025-03-11 03:40:35,completed,165.5
18573,87,2025-02-27 06:02:20,completed,251.3
18574,60,2025-01-23 21:06:41,completed,80.88
18575,87,2024-11-17 12:45:52,completed,30.83
18576,7,2025-03-06 00:04:17,completed,256.54
18577,81,2025-01-05 13:11:24,completed,355.41
18578,32,2025-07-11 17:09:20,completed,484.6
18579,135,2025-02-04 04:03:24,completed,412.36
18580,53,2024-12-29 21:11:28,cancelled,0.0
18581,150,2025-06-06 18:48:36,completed,92.82
18582,70,2025-01-17 06:17:33,preparation,127.36
18583,27,2024-08-11 23:30:25,completed,177.8
18584,85,2025-04-16 16:20:52,completed,173.27
18585,127,2024-12-26 14:04:31,completed,296.62
18586,101,2025-05-29 01:54:14,completed,482.03
18587,17,2024-07-26 22:47:10,shipped,385.24
18588,69,2024-11-06 04:57:54,cancelled,0.0
18589,131,2025-02-02 10:14:33,completed,135.55
18590,24,2025-07-18 02:47:44,completed,39.23
18591,147,2025-06-20 10:24:37,preparation,176.59
18592,11,2024-11-03 21:54:30,shipped,304.01
18593,131,2024-10-20 21:23:51,completed,394.49
18594,44,2025-01-26 05:08:34,completed,461.83
18595,71,2025-04-11 08:23:18,completed,294.25
18596,67,2025-01-03 09:29:46,completed,413.71
18597,105,2025-05-03 04:15:48,preparation,314.86
18598,59,2024-07-26 15:06:02,preparation,326.18
18599,119,2024-12-18 17:49:11,cancelled,0.0
18600,95,2025-01-15 02:29:21,shipped,480.23
18601,115,2025-04-10 18:13:35,completed,76.2
18602,143,2025-07-10 10:59:02,completed,416.92
18603,20,2024-12-31 01:21:05,cancelled,0.0
18604,123,2024-10-16 06:38:18,completed,390.71
18605,15,2024-10-15 12:21:36,completed,81.24
18606,5,2025-01-12 19:01:42,completed,236.65
18607,12,2025-03-08 09:28:33,completed,340.05
18608,131,2025-04-03 15:01:57,completed,324.24
18609,87,2025-01-26 14:27:36,completed,359.89
18610,10,2025-07-13 16:47:12,shipped,359.3
18611,100,2024-12-28 06:27:47,completed,452.71
18612,2,2024-10-29 12:06:24,shipped,428.0
18613,108,2025-02-09 14:15:44,shipped,350.87
18614,56,2025-01-25 21:02:13,completed,454.92
18615,87,2025-02-09 16:05:06,completed,378.99
18616,86,2024-08-19 19:14:36,completed,79.16
18617,39,2025-05-23 08:09:33,completed,411.39
18618,82,2025-06-07 13:09:56,cancelled,0.0
18619,3,2024-08-30 17:53:59,completed,281.64
18620,109,2025-07-03 21:38:14,completed,462.64
18621,63,2025-05-13 21:16:26,shipped,427.18
18622,111,2024-12-19 10:14:26,shipped,301.97
18623,128,2024-09-03 13:30:04,shipped,496.17
18624,19,2025-03-31 20:10:13,completed,323.31
18625,150,2025-07-06 21:54:54,shipped,96.31
18626,149,2025-05-21 09:15:15,completed,472.41
18627,140,2025-01-07 06:48:33,shipped,372.14
18628,45,2025-05-02 01:18:29,completed,251.18
18629,147,2024-12-20 20:32:41,shipped,42.26
18630,95,2025-06-14 11:52:14,cancelled,0.0
18631,38,2025-07-14 05:45:15,completed,120.57
18632,38,2025-03-01 23:26:42,completed,453.52
18633,96,2025-03-29 03:44:17,shipped,153.38
18634,57,2025-03-25 00:30:16,completed,249.75
18635,26,2025-02-17 04:31:26,shipped,491.24
18636,122,2025-03-19 00:23:25,completed,266.27
18637,70,2024-09-27 18:01:18,completed,146.38
18638,39,2025-04-17 06:41:51,completed,95.29
18639,79,2025-01-13 23:38:56,shipped,172.28
18640,99,2025-03-16 10:29:55,shipped,159.52
18641,66,2024-11-17 02:36:48,preparation,443.54
18642,30,2024-11-21 04:01:36,completed,390.41
18643,131,2025-06-21 04:39:32,cancelled,0.0
18644,136,2025-03-04 20:18:48,shipped,70.5
18645,1,2025-03-16 03:26:32,cancelled,0.0
18646,145,2025-02-02 07:16:08,completed,104.65
18647,7,2025-05-09 12:13:58,completed,145.11
18648,106,2025-02-09 15:06:27,shipped,467.75
18649,105,2025-03-09 14:52:58,completed,139.5
18650,122,2025-04-19 04:59:42,cancelled,0.0
18651,84,2024-08-01 12:57:22,shipped,475.29
18652,41,2025-03-16 07:43:09,completed,399.14
18653,145,2024-11-11 06:12:10,completed,480.98
18654,107,2025-03-26 06:46:38,shipped,377.58
18655,81,2025-04-05 23:19:54,shipped,121.19
18656,39,2025-06-29 04:21:40,completed,297.72
18657,116,2025-02-01 09:13:55,completed,193.14
18658,66,2025-03-26 08:16:12,completed,420.96
18659,138,2025-03-04 03:00:27,shipped,149.2
18660,71,2024-10-25 16:23:26,cancelled,0.0
18661,45,2024-11-17 06:33:20,completed,189.54
18662,74,2025-05-09 11:56:49,completed,451.36
18663,78,2025-03-02 06:09:22,completed,469.96
18664,35,2025-06-13 13:51:10,shipped,255.32
18665,16,2024-09-23 08:41:02,completed,95.16
18666,125,2024-09-04 10:55:23,completed,433.5
18667,96,2025-07-15 03:33:44,completed,362.05
18668,6,2024-09-16 16:28:52,completed,269.73
18669,128,2025-07-06 09:23:26,shipped,340.21
18670,55,2025-04-12 17:31:51,completed,306.4
18671,38,2025-05-28 14:14:29,shipped,452.54
18672,105,2024-12-12 02:03:56,completed,114.38
18673,81,2024-09-30 21:24:57,shipped,73.99
18674,60,2025-07-05 10:25:11,completed,62.35
18675,110,2025-06-24 16:58:18,preparation,372.07
18676,121,2025-06-20 17:33:35,shipped,226.78
18677,135,2024-08-04 03:07:49,shipped,77.29
18678,3,2025-03-23 22:17:50,preparation,221.02
18679,59,2025-01-20 21:19:34,completed,47.51
18680,88,2025-07-17 16:44:08,shipped,310.79
18681,37,2025-02-01 04:46:31,completed,419.87
18682,142,2025-04-22 11:24:57,completed,115.96
18683,124,2025-06-05 04:59:38,preparation,317.95
18684,78,2024-08-16 12:35:00,preparation,192.5
18685,114,2024-10-28 07:36:55,completed,31.34
18686,4,2025-01-23 03:20:00,shipped,255.3
18687,55,2025-07-14 23:32:23,shipped,469.61
18688,116,2024-08-30 21:05:07,completed,216.35
18689,36,2025-02-12 01:30:08,completed,62.72
18690,108,2025-02-06 08:32:03,completed,152.41
18691,47,2025-07-13 10:24:51,shipped,278.81
18692,21,2024-12-17 16:23:53,shipped,352.51
18693,81,2024-12-01 17:58:35,completed,149.28
18694,135,2024-07-31 02:42:09,completed,374.22
18695,77,2024-11-20 16:39:14,completed,341.54
18696,57,2024-10-14 01:03:02,shipped,112.26
18697,147,2025-02-14 21:38:59,completed,341.88
18698,121,2025-05-12 18:11:00,completed,44.99
18699,35,2024-11-16 05:57:31,completed,167.72
18700,131,2024-08-10 18:16:08,completed,60.67
18701,138,2025-06-06 21:35:57,completed,115.94
18702,133,2024-08-27 01:08:32,shipped,314.98
18703,128,2025-06-02 04:30:17,completed,256.91
18704,103,2025-05-16 17:48:54,completed,412.82
18705,105,2024-10-31 20:23:14,completed,314.08
18706,95,2024-07-31 02:04:15,shipped,111.89
18707,144,2025-03-05 18:30:57,preparation,89.69
18708,107,2025-02-11 19:18:13,shipped,417.75
18709,66,2025-06-12 09:45:55,completed,300.65
18710,145,2025-05-19 05:10:35,shipped,121.6
18711,7,2024-12-09 20:12:39,shipped,479.08
18712,50,2025-01-29 19:46:07,cancelled,0.0
18713,47,2025-04-22 07:30:24,shipped,90.63
18714,107,2025-05-15 04:31:35,preparation,87.96
18715,67,2025-05-31 07:35:39,completed,216.01
18716,49,2025-03-19 22:16:12,completed,210.35
18717,70,2024-09-25 00:04:29,completed,143.09
18718,146,2025-03-25 08:43:38,completed,459.13
18719,84,2024-12-08 19:47:10,completed,168.41
18720,55,2024-08-18 11:52:23,shipped,154.64
18721,116,2025-03-22 23:05:00,completed,159.57
18722,100,2024-10-13 04:39:18,completed,317.07
18723,130,2024-12-07 00:39:41,shipped,442.2
18724,13,2024-11-04 13:52:20,completed,131.91
18725,43,2024-07-27 21:12:40,completed,307.23
18726,48,2024-12-29 19:01:14,preparation,48.93
18727,126,2025-07-16 14:26:39,completed,368.48
18728,58,2024-08-30 11:48:37,completed,353.51
18729,70,2025-04-19 02:48:22,completed,362.53
18730,77,2024-12-25 15:01:58,cancelled,0.0
18731,58,2024-09-21 05:39:42,cancelled,0.0
18732,125,2025-05-19 04:20:29,shipped,355.05
18733,95,2025-02-14 16:53:49,completed,95.82
18734,83,2025-05-31 11:57:35,completed,450.67
18735,24,2024-11-02 09:44:47,preparation,159.11
18736,139,2025-05-14 00:32:19,completed,462.87
18737,27,2024-12-11 11:25:10,completed,170.78
18738,149,2024-10-13 09:27:38,completed,475.5
18739,79,2025-03-09 01:46:12,completed,475.86
18740,67,2025-05-21 16:02:40,completed,357.41
18741,148,2025-05-05 09:08:22,cancelled,0.0
18742,32,2025-06-13 20:46:46,shipped,424.47
18743,72,2025-02-12 15:45:42,cancelled,0.0
18744,43,2025-01-02 14:39:27,completed,223.3
18745,87,2024-10-08 01:13:01,completed,146.62
18746,8,2025-05-16 21:37:42,completed,442.52
18747,40,2024-11-18 19:25:14,completed,305.48
18748,27,2024-11-14 05:37:18,cancelled,0.0
18749,130,2025-01-07 08:15:44,completed,423.96
18750,136,2025-01-28 18:21:55,completed,423.6
18751,68,2024-12-01 00:32:59,completed,36.55
18752,121,2025-07-17 08:36:29,completed,260.23
18753,19,2024-11-18 02:21:40,completed,210.86
18754,4,2025-04-11 11:19:39,cancelled,0.0
18755,31,2024-10-19 19:30:59,preparation,428.41
18756,17,2025-01-25 16:28:57,completed,407.6
18757,21,2025-01-30 15:37:50,completed,168.96
18758,52,2025-05-02 06:23:34,shipped,356.67
18759,103,2025-05-26 15:16:02,completed,85.38
18760,93,2025-04-13 03:21:46,shipped,340.51
18761,85,2024-10-26 02:21:32,preparation,240.51
18762,110,2025-07-18 15:23:23,completed,375.66
18763,35,2025-06-12 06:24:00,shipped,145.21
18764,105,2024-10-17 23:58:48,preparation,357.75
18765,31,2025-02-23 06:24:07,completed,185.09
18766,55,2024-12-19 21:06:20,completed,328.16
